Método,Quadro (imagem),min_val,max_val
TM_CCORR_NORMED,im110,0.0,0.9283260703086853
TM_CCORR_NORMED,im111,0.0,0.9229352474212646
TM_CCORR_NORMED,im112,0.0,0.9201620817184448
TM_CCORR_NORMED,im113,0.0,0.9191461205482483
TM_CCORR_NORMED,im114,0.0,0.9159587025642395
TM_CCORR_NORMED,im115,0.0,0.9133172631263733
TM_CCORR_NORMED,im116,0.0,0.9132758975028992
TM_CCORR_NORMED,im117,0.0,0.9129742980003357
TM_CCORR_NORMED,im118,-0.0003961053735110909,0.9142405390739441
TM_CCORR_NORMED,im119,0.0,0.9134405851364136
TM_CCORR_NORMED,im120,0.0,0.9137442708015442
TM_CCORR_NORMED,im121,0.0,0.9124390482902527
TM_CCORR_NORMED,im122,0.0,0.9118613600730896
TM_CCORR_NORMED,im123,0.0,0.912302553653717
TM_CCORR_NORMED,im124,0.0,0.912288248538971
TM_CCORR_NORMED,im125,0.0,0.9123398661613464
TM_CCORR_NORMED,im126,0.0,0.9115219712257385
TM_CCORR_NORMED,im127,0.0,0.9110320806503296
TM_CCORR_NORMED,im128,0.0,0.9110474586486816
TM_CCORR_NORMED,im129,0.0,0.9105883836746216
TM_CCORR_NORMED,im130,0.0,0.9091532230377197
TM_CCORR_NORMED,im131,0.0,0.9082856774330139
TM_CCORR_NORMED,im132,0.0,0.907088577747345
TM_CCORR_NORMED,im133,0.0,0.9069699048995972
TM_CCORR_NORMED,im134,0.0,0.9065818786621094
TM_CCORR_NORMED,im135,0.0,0.9072557091712952
TM_CCORR_NORMED,im136,0.0,0.9072974920272827
TM_CCORR_NORMED,im137,0.0,0.9077051877975464
TM_CCORR_NORMED,im138,0.0,0.9077203273773193
TM_CCORR_NORMED,im139,0.0,0.9085226058959961
TM_CCORR_NORMED,im140,0.0,0.9083604216575623
TM_CCORR_NORMED,im141,0.0,0.9112703204154968
TM_CCORR_NORMED,im142,0.0,0.9119265675544739
TM_CCORR_NORMED,im143,0.0,0.911921501159668
TM_CCORR_NORMED,im144,0.0,0.9147765636444092
TM_CCORR_NORMED,im145,0.0,0.9155033826828003
TM_CCORR_NORMED,im146,0.0,0.9156556725502014
TM_CCORR_NORMED,im147,0.0,0.9134760499000549
TM_CCORR_NORMED,im148,0.0,0.9122725129127502
TM_CCORR_NORMED,im149,0.0,0.9110434055328369
TM_CCORR_NORMED,im150,0.0,0.9119688868522644
TM_CCORR_NORMED,im151,0.0,0.913477897644043
TM_CCORR_NORMED,im152,0.0,0.9149138331413269
TM_CCORR_NORMED,im153,0.0,0.9177612662315369
TM_CCORR_NORMED,im154,0.0,0.921170175075531
TM_CCORR_NORMED,im155,0.0,0.9222795367240906
TM_CCORR_NORMED,im156,0.0,0.92527836561203
TM_CCORR_NORMED,im157,0.0,0.921593189239502
TM_CCORR_NORMED,im158,0.0,0.91871178150177
